Año,Mesa,Comunidad,Provincia,Municipio,Religiosidad,Edad Media,Escolarizacion,Esperanza de Vida,Habitantes Municipio,Acceso a Internet,PIB per capita de Provincia,Criminalidad,Inmigracion,% de mujeres,Tasa de Pobreza,Tasa Desempleo,Gobierno Actual de Comunidad,Gobierno Actual de España,Tasa de Participacion,Votos Derecha,Votos Izquierda,Votos Centro Izquierda,Votos Centro Derecha,Votos Regionalista Izquierda,Votos Regionalista Derecha,Candidatura Ganadora
1996,B,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,030,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,035,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,042,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,042,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,044,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,048,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,043,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,044,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,044,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,044,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,044,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,046,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,047,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,054,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,056,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,057,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,073,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,074,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,074,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,078,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,009,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,010,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,007,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,010,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,017,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,025,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,034,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,040,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,042,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,18,175,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,18,175,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,18,180,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,18,183,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,18,188,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,005,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,008,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,010,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,011,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,014,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,015,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,019,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,021,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,029,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,032,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,037,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,038,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,042,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,044,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,052,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,058,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,060,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,065,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,070,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,070,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,076,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,011,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,013,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,013,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,013,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,021,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,021,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,031,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,060,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,060,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,060,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,060,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,064,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,070,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,002,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,009,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,010,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,011,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,014,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,021,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,024,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,030,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,034,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,040,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,044,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,010,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,013,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,018,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,021,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,023,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,034,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,042,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,042,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,026,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,038,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,053,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,064,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,070,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,010,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,010,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,011,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,017,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,017,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,026,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,035,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,035,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,042,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,015,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,024,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,026,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,058,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,061,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,062,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,069,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,054,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,055,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,055,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,055,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,057,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,070,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,074,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,077,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,002,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,003,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,003,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,009,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,009,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,019,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,034,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,010,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,019,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,024,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,024,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,029,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,033,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,034,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,038,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,040,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,046,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,042,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,054,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,002,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,003,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,006,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,009,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,011,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,014,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,028,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,031,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,044,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,045,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,042,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,043,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,049,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,052,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,055,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,056,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,061,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,061,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,001,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,009,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,009,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,010,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,017,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,018,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,024,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,024,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,028,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,028,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,041,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,042,,,,,,,,,,,,,,,,,,,,,,
1996,C,01,21,044,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,049,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,052,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,053,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,053,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,055,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,060,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,069,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,078,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,079,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,002,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,003,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,003,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,007,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,044,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,052,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,054,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,054,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,061,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,070,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,076,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,002,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,002,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,002,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,003,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,003,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,003,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,003,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,009,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,010,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,012,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,080,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,086,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,092,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,092,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,095,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,901,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,902,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,903,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,904,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,29,001,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,29,001,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,29,005,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,29,007,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,29,008,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,29,008,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,29,012,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,29,015,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,29,015,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,043,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,044,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,045,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,21,049,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,063,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,063,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,064,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,069,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,21,073,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,21,074,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,002,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,002,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,002,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,002,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,002,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,005,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,007,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,071,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,074,,,,,,,,,,,,,,,,,,,,,,
1996,C,01,23,074,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,075,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,081,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,092,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,095,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,095,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,097,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,29,007,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,29,007,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,29,008,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,29,008,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,29,008,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,29,009,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,29,012,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,29,014,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,29,015,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,045,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,047,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,U,01,23,050,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,053,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,053,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,A,01,23,055,,,,,,,,,,,,,,,,,,,,,,
1996,B,01,23,058,,,,,,,,,,,,,,,,,,,,,,
